#{"t_start": 1778371200.233627, "env_id": "MiniGrid-Empty-5x5-v0"}
r,l,t
1.728197,6,40.326724
1.485374,8,40.338803
1.849609,5,40.342804
1.614106,7,40.348804
1.731857,6,40.351804
1.849609,5,40.356875
1.24621,10,40.362872
1.724537,6,40.367872
1.728197,6,40.371946
1.849609,5,40.375946
0.756903,14,40.386714
1.489034,8,40.393717
1.378602,9,40.400717
1.728197,6,40.410303
1.728197,6,40.416303
0.907595,13,40.430873
1.489034,8,40.443874
1.731857,6,40.452872
1.849609,5,40.457872
0.51774,16,40.474872
1.724537,6,40.482873
1.496354,8,40.490872
1.489034,8,40.498875
1.731857,6,40.502875
1.478054,8,40.512436
1.22791,10,40.524011
1.007047,12,40.537011
1.849609,5,40.541012
0.760563,14,40.555011
1.26085,10,40.568016
1.489034,8,40.577085
1.603126,7,40.585592
0.52872,16,40.601595
1.018027,12,40.615178
1.128459,11,40.624755
1.371282,9,40.633754
1.389582,9,40.639754
1.606786,7,40.645754
0.892955,13,40.662834
0.753243,14,40.676833
1.018027,12,40.689832
1.371282,9,40.700835
1.849609,5,40.705905
1.110159,11,40.71841
1.731857,6,40.722968
0.896615,13,40.730968
0.293216,18,40.743969
1.735517,6,40.747968
1.485374,8,40.75605
1.849609,5,40.764049
1.849609,5,40.767051
1.606786,7,40.779108
1.496354,8,40.788106
0.878315,13,40.803111
1.614106,7,40.810698
1.606786,7,40.816698
1.731857,6,40.824281
1.728197,6,40.830284
1.110159,11,40.844281
0.999727,12,40.85328
1.731857,6,40.859344
1.378602,9,40.868344
0.52872,16,40.888345
1.385922,9,40.894346
1.507334,8,40.901347
1.23523,10,40.909851
0.764223,14,40.919355
-0.074679,21,40.934431
0.911255,13,40.945498
1.606786,7,40.949497
0.414628,17,40.964561
0.760563,14,40.974639
1.106499,11,40.982639
1.363962,9,40.995642
1.378602,9,41.004644
1.610446,7,41.010157
0.778863,14,41.021741
1.489034,8,41.028247
-0.468194,24,41.046247
1.728197,6,41.050249
1.849609,5,41.054248
1.731857,6,41.061247
1.356642,9,41.071249
1.614106,7,41.08025
1.735517,6,41.085754
1.849609,5,41.09326
1.496354,8,41.105344
1.849609,5,41.110857
1.724537,6,41.116357
1.728197,6,41.123869
1.606786,7,41.13108
1.367622,9,41.13708
1.485374,8,41.143083
1.26085,10,41.15008
0.421948,17,41.165149
1.371282,9,41.173151
1.728197,6,41.177151
1.728197,6,41.183661
1.728197,6,41.187661
1.029007,12,41.197166
1.139438,11,41.20623
1.360302,9,41.216237
0.885635,13,41.233256
0.399988,17,41.250256
1.139438,11,41.264319
1.849609,5,41.269319
1.24255,10,41.278319
1.485374,8,41.287319
0.315176,18,41.302321
1.849609,5,41.306374
1.849609,5,41.309876
1.27183,10,41.320383
0.892955,13,41.335443
0.999727,12,41.343443
1.728197,6,41.348442
-1.163725,30,41.37465
-0.324823,23,41.39265
1.731857,6,41.396655
0.738603,14,41.412292
1.014367,12,41.42492
0.992407,12,41.439921
1.485374,8,41.44692
1.150418,11,41.454921
1.492694,8,41.46092
1.849609,5,41.464921
1.367622,9,41.47192
1.24255,10,41.48492
1.849609,5,41.49092
1.728197,6,41.495923
1.117479,11,41.507923
1.021687,12,41.520408
0.52506,16,41.532568
1.728197,6,41.538568
1.849609,5,41.54257
0.999727,12,41.558568
1.356642,9,41.568568
1.614106,7,41.576568
-2.878129,44,41.638519
1.728197,6,41.643518
0.896615,13,41.653518
1.356642,9,41.666646
0.385348,17,41.683645
1.124799,11,41.695647
0.985087,12,41.705731
1.728197,6,41.708731
1.728197,6,41.714235
1.849609,5,41.718235
1.849609,5,41.721737
1.349322,9,41.72974
1.849609,5,41.735739
0.999727,12,41.747739
1.492694,8,41.756808
1.036327,12,41.773851
1.610446,7,41.780854
1.606786,7,41.784854
1.621426,7,41.789854
1.367622,9,41.796862
1.367622,9,41.805931
1.849609,5,41.810435
1.478054,8,41.819435
1.614106,7,41.827983
1.478054,8,41.835983
1.496354,8,41.842983
1.849609,5,41.846983
1.731857,6,41.852983
1.724537,6,41.860134
1.496354,8,41.869134
1.606786,7,41.881135
1.132119,11,41.891134
1.500014,8,41.900684
1.132119,11,41.913258
1.371282,9,41.921258
1.610446,7,41.929333
1.599466,7,41.934334
1.382262,9,41.941334
1.735517,6,41.946335
1.606786,7,41.951334
0.878315,13,41.964394
1.735517,6,41.970397
1.121139,11,41.982965
0.896615,13,41.998973
1.724537,6,42.008481
0.856355,13,42.017486
1.146758,11,42.024993
1.728197,6,42.028994
-0.004507,20,42.045005
1.481714,8,42.050502
0.760563,14,42.063508
1.849609,5,42.068504
1.614106,7,42.077564
1.606786,7,42.083564
1.24987,10,42.094564
0.664771,15,42.115073
1.360302,9,42.120073
0.628172,15,42.135653
1.728197,6,42.140653
1.728197,6,42.149157
1.614106,7,42.155156
1.224251,10,42.167156
1.492694,8,42.174157
1.363962,9,42.182156
1.731857,6,42.190157
1.735517,6,42.19616
1.367622,9,42.20416
1.610446,7,42.217725
1.606786,7,42.227228
1.481714,8,42.236228
1.496354,8,42.245228
1.106499,11,42.257285
0.892955,13,42.267284
1.139438,11,42.276346
1.606786,7,42.279345
1.374942,9,42.287345
1.24987,10,42.294347
-2.282051,39,42.329421
1.728197,6,42.335421
1.481714,8,42.34442
1.352982,9,42.356421
1.621426,7,42.362421
1.728197,6,42.370421
1.363962,9,42.379421
1.606786,7,42.38642
1.371282,9,42.393421
1.478054,8,42.399423
1.728197,6,42.404497
1.24255,10,42.412001
0.896615,13,42.422
1.735517,6,42.427504
1.849609,5,42.434506
1.496354,8,42.444504
1.485374,8,42.451504
0.749583,14,42.460579
0.606212,15,42.470579
0.793503,14,42.481647
1.603126,7,42.487648
1.047306,12,42.496648
1.135778,11,42.503648
1.121139,11,42.514153
1.378602,9,42.520153
1.728197,6,42.526787
1.849609,5,42.529787
1.614106,7,42.535787
1.728197,6,42.539871
1.614106,7,42.548872
1.099179,11,42.564969
1.728197,6,42.569969
0.878315,13,42.581969
1.481714,8,42.587969
1.606786,7,42.591968
0.646471,15,42.601971
1.23523,10,42.611566
1.371282,9,42.617566
1.614106,7,42.622711
1.728197,6,42.627214
1.731857,6,42.633213
1.621426,7,42.636715
1.24621,10,42.644717
1.731857,6,42.648717
1.224251,10,42.664653
1.481714,8,42.670652
1.849609,5,42.674651
1.728197,6,42.680651
1.614106,7,42.684652
1.849609,5,42.690731
0.885635,13,42.700735
1.150418,11,42.710808
0.885635,13,42.721315
1.849609,5,42.726824
-0.457214,24,42.753913
0.54702,16,42.774985
1.728197,6,42.783984
1.728197,6,42.789984
1.363962,9,42.798988
1.485374,8,42.808065
1.496354,8,42.81657
1.610446,7,42.825631
1.610446,7,42.833137
-0.681738,26,42.854138
1.121139,11,42.864208
1.621426,7,42.87021
1.724537,6,42.873277
1.728197,6,42.883277
1.849609,5,42.889352
1.385922,9,42.898358
1.481714,8,42.90742
1.728197,6,42.915925
-3.801844,52,42.963644
1.489034,8,42.969644
1.378602,9,42.976643
1.485374,8,42.982644
1.849609,5,42.988645
1.489034,8,42.998652
1.374942,9,43.010234
1.121139,11,43.020739
1.606786,7,43.02931
1.610446,7,43.03731
1.724537,6,43.043311
1.621426,7,43.05131
1.735517,6,43.059311
1.371282,9,43.068313
1.485374,8,43.077383
1.485374,8,43.08589
-3.235045,47,43.129048
0.885635,13,43.139124
1.224251,10,43.149123
1.606786,7,43.157175
1.606786,7,43.165179
1.849609,5,43.168178
1.224251,10,43.178685
1.24255,10,43.188685
0.992407,12,43.201687
1.606786,7,43.214194
0.767883,14,43.225264
1.367622,9,43.234769
1.25719,10,43.240769
1.728197,6,43.246776
1.728197,6,43.251771
1.371282,9,43.261344
1.606786,7,43.270344
1.492694,8,43.278398
1.849609,5,43.283401
1.478054,8,43.292397
1.371282,9,43.3034
1.599466,7,43.308459
-2.601733,41,43.347185
-0.391335,24,43.371179
1.728197,6,43.376179
1.485374,8,43.385179
0.554339,16,43.401181
1.728197,6,43.409371
0.374368,17,43.427444
1.25719,10,43.439446
1.23157,10,43.448447
1.371282,9,43.45552
1.849609,5,43.45852
1.849609,5,43.46352
0.440248,17,43.475584
1.735517,6,43.479583
1.036327,12,43.487583
0.760563,14,43.498585
1.728197,6,43.504586
1.724537,6,43.512585
1.603126,7,43.52109
1.606786,7,43.52622
1.23889,10,43.538919
1.496354,8,43.548918
1.728197,6,43.552919
1.23523,10,43.561013
1.614106,7,43.570009
1.485374,8,43.579009
1.24987,10,43.588009
1.724537,6,43.597009
0.999727,12,43.610011
1.849609,5,43.615515
0.756903,14,43.629103
1.614106,7,43.637099
0.999727,12,43.650102
1.735517,6,43.659727
1.728197,6,43.665729
0.892955,13,43.679727
0.51774,16,43.695728
1.728197,6,43.70273
1.363962,9,43.713421
1.849609,5,43.718423
1.728197,6,43.726423
1.606786,7,43.733927
1.849609,5,43.739483
1.849609,5,43.744484
0.903935,13,43.753989
1.849609,5,43.759033
1.849609,5,43.763033
1.849609,5,43.771542
1.157738,11,43.784541
1.23157,10,43.79354
1.489034,8,43.803361
1.352982,9,43.813873
1.110159,11,43.820874
1.849609,5,43.825952
0.881975,13,43.836457
1.374942,9,43.842457
1.25719,10,43.850456
1.492694,8,43.85652
1.021687,12,43.865521
1.849609,5,43.870521
1.610446,7,43.882602
1.356642,9,43.892677
1.371282,9,43.900679
1.24987,10,43.913247
1.728197,6,43.918245
1.728197,6,43.926319
0.164484,19,43.944319
1.113819,11,43.956453
1.728197,6,43.961452
0.742263,14,43.970453
1.849609,5,43.973453
1.382262,9,43.987452
1.731857,6,43.993457
1.849609,5,43.996458
1.735517,6,44.002465
0.4848,16,44.017972
1.371282,9,44.025038
1.485374,8,44.032544
1.735517,6,44.038052
1.121139,11,44.045051
1.728197,6,44.052051
1.614106,7,44.061051
0.650131,15,44.075051
0.157164,19,44.094051
1.603126,7,44.104057
1.728197,6,44.108058
1.481714,8,44.117065
1.724537,6,44.125134
1.849609,5,44.130134
0.782523,14,44.146596
1.731857,6,44.152596
1.731857,6,44.160657
1.385922,9,44.169657
1.735517,6,44.174657
0.999727,12,44.187658
1.728197,6,44.195659
1.606786,7,44.201659
1.24621,10,44.211169
1.371282,9,44.220675
0.561659,16,44.230745
1.735517,6,44.235748
1.500014,8,44.240585
1.378602,9,44.245763
1.374942,9,44.25278
1.367622,9,44.264895
1.363962,9,44.273897
1.485374,8,44.282897
1.496354,8,44.291402
1.360302,9,44.301405
1.393242,9,44.31054
1.610446,7,44.32205
1.378602,9,44.332054
0.186444,19,44.346563
1.135778,11,44.359616
1.610446,7,44.367615
1.492694,8,44.376616
1.363962,9,44.386617
0.771543,14,44.399618
1.728197,6,44.40775
1.029007,12,44.419255
1.485374,8,44.432307
1.606786,7,44.437813
1.23523,10,44.444889
0.977767,12,44.454951
1.500014,8,44.46195
1.849609,5,44.465951
1.728197,6,44.473013
1.610446,7,44.479011
1.26451,10,44.48501
1.728197,6,44.49101
0.992407,12,44.500014
1.25719,10,44.507087
1.724537,6,44.512588
1.735517,6,44.518591
1.849609,5,44.522789
0.856355,13,44.532791
1.367622,9,44.544299
1.617766,7,44.551298
1.481714,8,44.560297
1.610446,7,44.566297
1.728197,6,44.573297
1.352982,9,44.582297
1.849609,5,44.588297
1.621426,7,44.596297
1.849609,5,44.6023
1.610446,7,44.611299
1.23889,10,44.624901
1.606786,7,44.630405
1.724537,6,44.634405
1.500014,8,44.63991
1.728197,6,44.64291
1.349322,9,44.65791
1.617766,7,44.661912
1.24987,10,44.669913
1.599466,7,44.676483
1.849609,5,44.679486
1.849609,5,44.683486
1.724537,6,44.691486
1.614106,7,44.697486
1.728197,6,44.706552
1.356642,9,44.716056
0.396328,17,44.733138
1.492694,8,44.742643
1.24987,10,44.754643
1.728197,6,44.763715
1.849609,5,44.769721
1.617766,7,44.773715
1.849609,5,44.779716
1.606786,7,44.783718
1.606786,7,44.789718
1.367622,9,44.795718
0.992407,12,44.803721
1.135778,11,44.811789
1.356642,9,44.817294
1.610446,7,44.823294
1.728197,6,44.829297
1.24621,10,44.835296
1.606786,7,44.840803
1.367622,9,44.846803
0.079672,20,44.861861
1.621426,7,44.87086
1.492694,8,44.877927
1.728197,6,44.881925
1.849609,5,44.887925
1.728197,6,44.893925
1.363962,9,44.903929
1.728197,6,44.911928
1.24987,10,44.922433
1.474394,8,44.932078
-1.785424,35,44.96953
1.728197,6,44.975527
1.014367,12,44.990602
-0.80315,27,45.010686
0.889295,13,45.026278
1.117479,11,45.035278
0.628172,15,45.052782
1.849609,5,45.057832
1.603126,7,45.066834
0.999727,12,45.079909
1.728197,6,45.092908
1.610446,7,45.098912
1.731857,6,45.104909
1.150418,11,45.113909
1.610446,7,45.118274
1.367622,9,45.126376
1.23889,10,45.133378
1.363962,9,45.139383
1.849609,5,45.144386
1.478054,8,45.150385
0.764223,14,45.159385
1.849609,5,45.163388
1.485374,8,45.172385
1.849609,5,45.180385
1.728197,6,45.186386
1.374942,9,45.195386
1.849609,5,45.205445
1.128459,11,45.212445
1.849609,5,45.218953
1.24255,10,45.226952
1.728197,6,45.234457
1.378602,9,45.243962
1.485374,8,45.252962
0.278576,18,45.271962
1.492694,8,45.281962
1.728197,6,45.289962
1.735517,6,45.294962
1.363962,9,45.306459
0.53238,16,45.323472
1.24255,10,45.330477
-3.264325,47,45.369105
1.371282,9,45.377182
0.657451,15,45.388183
1.728197,6,45.391182
1.849609,5,45.397182
1.735517,6,45.402184
1.849609,5,45.406321
1.378602,9,45.417826
1.481714,8,45.42893
1.606786,7,45.43393
1.603126,7,45.43893
1.731857,6,45.445434
1.728197,6,45.449435
1.500014,8,45.456503
-0.328483,23,45.480915
1.849609,5,45.485914
1.492694,8,45.491914
1.849609,5,45.494914
1.849609,5,45.500918
1.25719,10,45.507049
0.635492,15,45.520058
1.603126,7,45.529188
1.849609,5,45.536692
1.606786,7,45.543278
1.849609,5,45.547274
-1.421188,32,45.57852
1.26451,10,45.588521
1.352982,9,45.600524
1.731857,6,45.605523
1.849609,5,45.611523
1.124799,11,45.62518
1.849609,5,45.629182
1.849609,5,45.634183
0.006473,20,45.655773
1.735517,6,45.660774
1.356642,9,45.666774
1.492694,8,45.672774
1.849609,5,45.677774
1.610446,7,45.681773
1.599466,7,45.688773
1.849609,5,45.694776
1.492694,8,45.702776
1.728197,6,45.711457
1.478054,8,45.719961
1.356642,9,45.72801
1.606786,7,45.737009
0.53238,16,45.755571
1.371282,9,45.764571
1.003387,12,45.773633
1.849609,5,45.777634
1.24987,10,45.784633
1.606786,7,45.790803
1.128459,11,45.796803
1.378602,9,45.804941
1.606786,7,45.808941
1.849609,5,45.814443
1.24255,10,45.821445
1.728197,6,45.826446
1.23523,10,45.833448
1.489034,8,45.839669
1.849609,5,45.843175
1.24255,10,45.852174
1.724537,6,45.857366
1.728197,6,45.868366
1.606786,7,45.874366
1.735517,6,45.878365
1.606786,7,45.884365
1.849609,5,45.888365
1.23523,10,45.896365
1.724537,6,45.900367
1.503674,8,45.906368
1.728197,6,45.912368
1.363962,9,45.917872
1.728197,6,45.921941
0.885635,13,45.93294
1.849609,5,45.93694
1.735517,6,45.942509
1.496354,8,45.951511
0.999727,12,45.960574
1.606786,7,45.966574
1.135778,11,45.979648
1.849609,5,45.983647
1.110159,11,45.99273
1.106499,11,46.000734
1.27183,10,46.007797
1.610446,7,46.012798
1.728197,6,46.016305
1.24987,10,46.024363
1.014367,12,46.033365
1.24255,10,46.040365
1.849609,5,46.045871
1.102839,11,46.051872
1.849609,5,46.057946
1.849609,5,46.061333
1.849609,5,46.064841
1.356642,9,46.073842
1.23889,10,46.089842
1.135778,11,46.101844
1.849609,5,46.105923
1.606786,7,46.111923
1.500014,8,46.117429
1.849609,5,46.121578
1.610446,7,46.127579
1.724537,6,46.132581
1.849609,5,46.136581
1.349322,9,46.144086
0.50676,16,46.162591
1.614106,7,46.168594
0.914915,13,46.18367
1.124799,11,46.193669
1.606786,7,46.206674
1.24987,10,46.217187
1.474394,8,46.225269
1.610446,7,46.230269
1.849609,5,46.238458
0.900275,13,46.250963
0.999727,12,46.263524
1.22791,10,46.273526
1.492694,8,46.282032
1.849609,5,46.290541
1.124799,11,46.300545
1.378602,9,46.312611
1.735517,6,46.31712
0.907595,13,46.327625
1.849609,5,46.332625
1.728197,6,46.336624
1.731857,6,46.34213
1.507334,8,46.347635
1.614106,7,46.351634
1.849609,5,46.359201
1.135778,11,46.369202
1.849609,5,46.376202
1.492694,8,46.385426
0.870995,13,46.39893
0.889295,13,46.412016
1.728197,6,46.424097
1.492694,8,46.431102
1.363962,9,46.438194
0.749583,14,46.447697
0.642812,15,46.459756
1.478054,8,46.465755
1.389582,9,46.471819
1.474394,8,46.477818
1.849609,5,46.483818
1.606786,7,46.489817
1.849609,5,46.49782
1.478054,8,46.505886
1.614106,7,46.511885
1.849609,5,46.519389
1.728197,6,46.527442
1.849609,5,46.532445
1.849609,5,46.538445
1.489034,8,46.544947
0.381688,17,46.557091
1.25353,10,46.563091
1.489034,8,46.570091
1.728197,6,46.575224
1.24255,10,46.581223
1.26817,10,46.590225
0.675751,15,46.602226
1.481714,8,46.610973
1.478054,8,46.620492
1.606786,7,46.625704
1.360302,9,46.638702
0.889295,13,46.653209
1.849609,5,46.658209
1.724537,6,46.666209
1.849609,5,46.672212
1.731857,6,46.676208
1.492694,8,46.68221
1.849609,5,46.68821
1.24255,10,46.695209
1.731857,6,46.701211
1.382262,9,46.707211
1.367622,9,46.714211
1.728197,6,46.719718
0.731284,14,46.731876
1.728197,6,46.739876
1.849609,5,46.750381
1.849609,5,46.756464
1.849609,5,46.762464
1.606786,7,46.772525
1.728197,6,46.783523
1.27183,10,46.795523
1.849609,5,46.802529
1.614106,7,46.81161
0.52506,16,46.832209
1.128459,11,46.844265
1.731857,6,46.84977
1.606786,7,46.861859
1.849609,5,46.866858
1.849609,5,46.872859
1.849609,5,46.87686
1.367622,9,46.886861
1.27183,10,46.896859
1.503674,8,46.902862
1.849609,5,46.908942
1.724537,6,46.914443
1.603126,7,46.924446
1.735517,6,46.933457
1.106499,11,46.944456
1.606786,7,46.95505
1.849609,5,46.960049
1.849609,5,46.970049
1.849609,5,46.977049
1.724537,6,46.98305
1.603126,7,46.992048
1.728197,6,47.001051
1.735517,6,47.007125
1.728197,6,47.016287
1.849609,5,47.021463
1.849609,5,47.026463
0.113245,19,47.046041
1.617766,7,47.054047
1.363962,9,47.061129
0.624512,15,47.073129
1.606786,7,47.084131
1.614106,7,47.093129
1.849609,5,47.09913
1.485374,8,47.108194
1.367622,9,47.120702
1.731857,6,47.126778
1.849609,5,47.131781
1.26085,10,47.144782
1.731857,6,47.150291
1.731857,6,47.158361
1.25719,10,47.168362
1.614106,7,47.176426
1.489034,8,47.184427
1.121139,11,47.197934
1.500014,8,47.203944
1.614106,7,47.212937
1.489034,8,47.222511
0.727624,14,47.236512
1.371282,9,47.246512
1.113819,11,47.259016
1.849609,5,47.264016
1.849609,5,47.271022
1.735517,6,47.275019
1.121139,11,47.282526
1.489034,8,47.288526
1.485374,8,47.295526
1.849609,5,47.303531
0.881975,13,47.318035
1.849609,5,47.327118
0.385348,17,47.345625
1.849609,5,47.351129
1.603126,7,47.359193
1.606786,7,47.365196
1.485374,8,47.371196
1.356642,9,47.380301
1.492694,8,47.3883
1.481714,8,47.3973
1.27183,10,47.409439
1.606786,7,47.416943
1.360302,9,47.422942
1.599466,7,47.427946
0.135205,19,47.44095
1.371282,9,47.447453
1.614106,7,47.453456
1.849609,5,47.457517
1.485374,8,47.463517
1.849609,5,47.467517
1.735517,6,47.473517
0.885635,13,47.482516
1.849609,5,47.486517
1.728197,6,47.491517
-0.25465,22,47.508585
1.621426,7,47.513586
1.23889,10,47.526154
1.849609,5,47.530151
1.849609,5,47.534153
1.599466,7,47.540153
1.606786,7,47.545154
0.878315,13,47.55474
1.606786,7,47.560738
1.485374,8,47.569738
1.728197,6,47.574793
1.485374,8,47.584792
0.675751,15,47.598793
1.485374,8,47.605795
1.849609,5,47.609796
1.849609,5,47.614796
1.849609,5,47.620301
0.874655,13,47.634381
0.992407,12,47.648884
1.621426,7,47.656949
1.731857,6,47.661948
1.724537,6,47.669948
1.356642,9,47.678948
1.128459,11,47.690948
1.849609,5,47.695948
1.27183,10,47.705082
1.728197,6,47.712081
1.356642,9,47.718585
1.606786,7,47.724703
1.363962,9,47.731702
1.485374,8,47.742705
1.27183,10,47.753151
1.352982,9,47.759152
1.728197,6,47.76315
1.849609,5,47.767151
1.349322,9,47.774209
1.731857,6,47.777209
1.474394,8,47.783209
0.996067,12,47.792208
1.606786,7,47.797209
1.24255,10,47.806211
1.393242,9,47.812214
1.500014,8,47.817726
1.849609,5,47.820727
1.614106,7,47.829932
1.614106,7,47.837934
1.731857,6,47.842934
1.849609,5,47.851441
0.050393,20,47.867439
-0.071019,21,47.88544
1.728197,6,47.889577
1.724537,6,47.894577
0.374368,17,47.90758
1.610446,7,47.913583
1.606786,7,47.918091
1.735517,6,47.927153
1.621426,7,47.935153
1.599466,7,47.941153
1.23889,10,47.953153
1.849609,5,47.961281
1.849609,5,47.96728
1.728197,6,47.97328
1.849609,5,47.97928
1.606786,7,47.98528
1.849609,5,47.988279
1.731857,6,47.99728
1.25353,10,48.006354
1.599466,7,48.015354
1.135778,11,48.027859
1.363962,9,48.036859
1.849609,5,48.041861
1.614106,7,48.049861
1.614106,7,48.058497
1.728197,6,48.064498
1.478054,8,48.076003
1.735517,6,48.084001
1.110159,11,48.092002
1.367622,9,48.100002
1.849609,5,48.104005
1.23157,10,48.111072
1.367622,9,48.119578
1.24255,10,48.126641
1.614106,7,48.134642
1.849609,5,48.139642
1.606786,7,48.148646
1.728197,6,48.154445
1.23889,10,48.16598
1.728197,6,48.172044
0.999727,12,48.188043
1.606786,7,48.195045
1.121139,11,48.203045
1.606786,7,48.208117
0.403648,17,48.222221
0.764223,14,48.23622
1.724537,6,48.242221
1.23157,10,48.249223
0.885635,13,48.259916
1.849609,5,48.263918
1.724537,6,48.267917
1.849609,5,48.273916
1.610446,7,48.277916
1.849609,5,48.283917
1.849609,5,48.286917
1.728197,6,48.296998
1.610446,7,48.306504
1.371282,9,48.316005
1.728197,6,48.32409
1.849609,5,48.327091
1.356642,9,48.334088
1.849609,5,48.342088
1.363962,9,48.35209
-2.988561,45,48.402229
1.724537,6,48.410307
1.849609,5,48.414305
1.849609,5,48.417811
1.849609,5,48.421876
1.724537,6,48.427875
1.849609,5,48.430875
1.849609,5,48.435876
1.161398,11,48.444952
1.25353,10,48.452951
1.478054,8,48.459527
1.485374,8,48.465526
1.021687,12,48.474588
1.614106,7,48.478588
1.724537,6,48.483588
1.124799,11,48.492719
-8.316039,89,48.572816
1.485374,8,48.581815
1.849609,5,48.586814
1.610446,7,48.595814
1.735517,6,48.600814
1.849609,5,48.608895
1.728197,6,48.613894
1.507334,8,48.626127
1.728197,6,48.633124
1.489034,8,48.639124
1.849609,5,48.644126
1.728197,6,48.648127
1.139438,11,48.658628
1.614106,7,48.667631
1.478054,8,48.676788
1.606786,7,48.684781
1.735517,6,48.690782
1.728197,6,48.698781
1.735517,6,48.704852
1.110159,11,48.717355
1.731857,6,48.722432
1.849609,5,48.735437
1.849609,5,48.739522
0.399988,17,48.757599
1.24987,10,48.770103
1.621426,7,48.776104
1.849609,5,48.785104
1.385922,9,48.794103
1.849609,5,48.800103
1.849609,5,48.805172
1.492694,8,48.814176
1.489034,8,48.822752
1.614106,7,48.829751
1.849609,5,48.832752
1.728197,6,48.840753
0.753243,14,48.853757
1.121139,11,48.866266
1.849609,5,48.870266
1.728197,6,48.876266
1.367622,9,48.882268
1.614106,7,48.888336
1.26817,10,48.894335
1.728197,6,48.900336
1.849609,5,48.90434
1.485374,8,48.910338
1.849609,5,48.915841
1.849609,5,48.923846
1.610446,7,48.929866
1.849609,5,48.937374
1.735517,6,48.943444
1.503674,8,48.956445
1.389582,9,48.964948
1.26817,10,48.974949
1.610446,7,48.980948
1.728197,6,48.98595
1.614106,7,48.993948
1.599466,7,49.002951
1.610446,7,49.008018
1.24621,10,49.020522
1.735517,6,49.025522
1.849609,5,49.033524
1.621426,7,49.038524
1.500014,8,49.047528
1.735517,6,49.056593
1.728197,6,49.064657
1.849609,5,49.07017
1.849609,5,49.07417
1.146758,11,49.08217
1.363962,9,49.088752
1.728197,6,49.093261
1.849609,5,49.10076
1.385922,9,49.109821
1.849609,5,49.11482
1.606786,7,49.124404
1.614106,7,49.132402
1.849609,5,49.137404
1.621426,7,49.145404
1.728197,6,49.150404
0.179124,19,49.173973
1.735517,6,49.17797
1.849609,5,49.18397
0.885635,13,49.192969
1.474394,8,49.199969
1.500014,8,49.206033
1.735517,6,49.210034
1.349322,9,49.219538
1.849609,5,49.223594
1.728197,6,49.228596
1.724537,6,49.234102
1.735517,6,49.238101
1.735517,6,49.242101
1.849609,5,49.246104
1.728197,6,49.251103
1.849609,5,49.254167
1.606786,7,49.26067
1.603126,7,49.264675
1.603126,7,49.269672
1.356642,9,49.276803
1.724537,6,49.286804
1.378602,9,49.295805
1.735517,6,49.300807
1.007047,12,49.310886
1.849609,5,49.314885
1.621426,7,49.32039
1.849609,5,49.324459
1.849609,5,49.328498
1.374942,9,49.334497
1.614106,7,49.340498
1.24987,10,49.349502
1.121139,11,49.355563
1.849609,5,49.364869
1.617766,7,49.370869
1.728197,6,49.378869
0.745923,14,49.392869
1.731857,6,49.401871
1.849609,5,49.407872
1.731857,6,49.414871
1.606786,7,49.420375
1.731857,6,49.425445
0.793503,14,49.436445
0.164484,19,49.451447
1.849609,5,49.455598
1.496354,8,49.463104
1.507334,8,49.4723
1.849609,5,49.4803
1.26085,10,49.486664
1.382262,9,49.493355
1.606786,7,49.505359
1.849609,5,49.510362
1.728197,6,49.515362
1.728197,6,49.519874
1.849609,5,49.524959
1.106499,11,49.535956
1.610446,7,49.544956
1.23523,10,49.558033
1.724537,6,49.564541
1.489034,8,49.573541
0.999727,12,49.58354
1.735517,6,49.589542
1.849609,5,49.593541
1.728197,6,49.597541
1.492694,8,49.604545
1.014367,12,49.620656
1.849609,5,49.628746
1.724537,6,49.632743
0.267596,18,49.648746
1.25719,10,49.656839
1.724537,6,49.662343
1.849609,5,49.666346
1.728197,6,49.670346
1.489034,8,49.676346
1.481714,8,49.681346
1.731857,6,49.686346
1.849609,5,49.690346
1.849609,5,49.694345
1.621426,7,49.700346
1.849609,5,49.7055
1.23157,10,49.720005
1.496354,8,49.730056
1.025347,12,49.742116
1.23523,10,49.752118
1.731857,6,49.760175
1.724537,6,49.765682
1.728197,6,49.772682
1.599466,7,49.780683
1.610446,7,49.786683
0.756903,14,49.797682
1.728197,6,49.801682
1.385922,9,49.813684
-4.721266,59,49.866893
1.496354,8,49.872952
1.24987,10,49.880953
1.606786,7,49.886952
1.731857,6,49.890953
1.599466,7,49.896952
1.728197,6,49.902955
-7.405699,79,49.972737
1.728197,6,49.978736
1.139438,11,49.985736
1.735517,6,49.991736
1.606786,7,49.997736
1.485374,8,50.005738
1.728197,6,50.011738
1.849609,5,50.016742
1.610446,7,50.025315
1.606786,7,50.034316
1.849609,5,50.039315
1.849609,5,50.044315
1.735517,6,50.056404
1.610446,7,50.065405
1.724537,6,50.07191
1.478054,8,50.07991
1.849609,5,50.08491
1.500014,8,50.093909
1.728197,6,50.101913
1.849609,5,50.107982
1.849609,5,50.110981
1.735517,6,50.11699
1.360302,9,50.122993
1.121139,11,50.130993
1.849609,5,50.134992
1.724537,6,50.141058
1.728197,6,50.14406
1.492694,8,50.150059
1.599466,7,50.156111
1.849609,5,50.160114
1.849609,5,50.168116
1.24987,10,50.176621
1.349322,9,50.183621
1.621426,7,50.190621
1.849609,5,50.194625
1.352982,9,50.200622
1.614106,7,50.206685
