#{"t_start": 1777563099.7796097, "env_id": "MiniGrid-Empty-5x5-v0"}
r,l,t
0.646,6,58.705471
0.705,5,58.70847
0.705,5,58.712534
0.705,5,58.717533
0.705,5,58.720533
0.705,5,58.724533
0.646,6,58.732646
0.705,5,58.737645
0.705,5,58.742814
0.705,5,58.747813
0.705,5,58.757812
0.705,5,58.762028
0.705,5,58.765028
0.705,5,58.768028
0.646,6,58.774029
0.705,5,58.777028
0.705,5,58.781027
0.705,5,58.786028
0.705,5,58.790027
0.705,5,58.793098
0.705,5,58.797097
0.705,5,58.803097
0.705,5,58.806097
0.646,6,58.812144
0.705,5,58.820143
0.528,8,58.829205
0.705,5,58.833204
0.41,10,58.839204
0.705,5,58.845258
0.646,6,58.848256
0.705,5,58.852251
0.705,5,58.858251
0.705,5,58.864321
0.705,5,58.87432
0.705,5,58.87932
0.646,6,58.88732
0.705,5,58.89232
0.705,5,58.89732
0.705,5,58.90532
0.705,5,58.910389
0.705,5,58.915389
0.705,5,58.920389
0.705,5,58.928449
0.705,5,58.933448
0.705,5,58.938448
0.705,5,58.943502
0.705,5,58.951502
0.705,5,58.955502
0.705,5,58.958502
0.705,5,58.961556
0.705,5,58.966556
0.705,5,58.970556
0.705,5,58.973556
0.705,5,58.981556
0.705,5,58.987556
0.705,5,58.990556
0.705,5,58.994556
0.705,5,58.997556
0.705,5,59.003557
0.705,5,59.006557
0.705,5,59.010649
0.705,5,59.01365
0.705,5,59.01965
0.705,5,59.02265
0.705,5,59.025649
0.705,5,59.029725
0.705,5,59.035725
0.587,7,59.040725
0.705,5,59.046843
0.705,5,59.049843
0.705,5,59.052843
0.705,5,59.056843
0.705,5,59.063898
0.705,5,59.068898
0.705,5,59.073898
0.705,5,59.079898
0.705,5,59.093978
0.705,5,59.099975
0.705,5,59.105977
0.705,5,59.109973
0.705,5,59.115973
0.705,5,59.119973
0.646,6,59.123973
0.705,5,59.129044
0.705,5,59.132043
0.705,5,59.136044
0.705,5,59.139042
0.705,5,59.144091
0.705,5,59.148091
0.705,5,59.151091
0.705,5,59.15409
0.646,6,59.15909
0.705,5,59.162148
0.705,5,59.165149
0.705,5,59.169147
0.705,5,59.174148
0.705,5,59.177147
0.646,6,59.184148
0.705,5,59.190149
0.705,5,59.19521
0.705,5,59.20221
0.705,5,59.21121
0.705,5,59.216209
0.646,6,59.221209
0.705,5,59.228267
0.705,5,59.233266
0.705,5,59.238266
0.705,5,59.243312
0.705,5,59.25031
0.646,6,59.25631
0.705,5,59.260428
0.705,5,59.268428
0.646,6,59.273428
0.705,5,59.278428
0.705,5,59.285427
0.705,5,59.290427
0.705,5,59.292427
0.705,5,59.296566
0.705,5,59.301567
0.705,5,59.304567
0.705,5,59.308566
0.705,5,59.315676
0.705,5,59.323676
0.705,5,59.327677
0.705,5,59.331676
0.705,5,59.334677
0.705,5,59.338676
0.646,6,59.34384
0.705,5,59.348837
0.705,5,59.355837
0.705,5,59.3609
0.705,5,59.3669
0.705,5,59.3719
0.705,5,59.378899
0.705,5,59.383899
0.528,8,59.391899
0.646,6,59.397126
0.705,5,59.404126
0.705,5,59.409125
0.705,5,59.414284
0.705,5,59.418284
0.705,5,59.429413
0.587,7,59.435412
0.587,7,59.444411
0.705,5,59.449411
0.705,5,59.457411
0.705,5,59.462546
0.705,5,59.467545
0.705,5,59.472545
0.705,5,59.480545
0.705,5,59.483545
0.705,5,59.487545
0.646,6,59.492672
0.705,5,59.495671
0.705,5,59.500669
0.705,5,59.505669
0.646,6,59.51184
0.646,6,59.515841
0.705,5,59.52084
0.646,6,59.524841
0.705,5,59.530974
0.705,5,59.538974
0.705,5,59.544975
0.705,5,59.549974
0.705,5,59.554974
0.705,5,59.561049
0.705,5,59.565048
0.705,5,59.568048
0.646,6,59.574048
0.705,5,59.577048
0.705,5,59.581048
0.705,5,59.584048
0.705,5,59.589048
0.705,5,59.594109
0.705,5,59.599108
0.705,5,59.603108
0.646,6,59.611156
0.705,5,59.617155
0.705,5,59.622155
0.705,5,59.628206
0.705,5,59.631205
0.705,5,59.634205
0.705,5,59.637205
0.705,5,59.646327
0.705,5,59.64933
0.705,5,59.65233
0.705,5,59.65533
0.705,5,59.660327
0.705,5,59.664327
0.646,6,59.668327
0.646,6,59.673326
0.705,5,59.676327
0.705,5,59.680327
0.705,5,59.685325
0.705,5,59.688327
0.646,6,59.692327
0.705,5,59.699482
0.705,5,59.704482
0.705,5,59.710634
0.705,5,59.715634
0.587,7,59.722632
0.587,7,59.731753
0.705,5,59.735752
0.646,6,59.743792
0.705,5,59.748792
0.705,5,59.756792
0.705,5,59.763791
0.587,7,59.773791
0.705,5,59.77879
0.705,5,59.784795
0.646,6,59.788794
0.705,5,59.791795
0.587,7,59.796886
0.705,5,59.800884
0.646,6,59.807884
0.646,6,59.811037
0.646,6,59.81703
0.705,5,59.82203
0.587,7,59.830176
0.705,5,59.835176
0.705,5,59.840176
0.705,5,59.847226
0.705,5,59.852226
0.705,5,59.857226
0.705,5,59.866271
0.705,5,59.874272
0.646,6,59.878271
0.705,5,59.880271
0.705,5,59.885271
0.705,5,59.888271
0.705,5,59.891271
0.705,5,59.895323
0.292,12,59.907323
0.705,5,59.914476
0.705,5,59.919477
0.705,5,59.924477
0.646,6,59.932531
0.705,5,59.937531
0.705,5,59.942752
0.705,5,59.946751
0.705,5,59.954751
0.705,5,59.959797
0.705,5,59.964797
0.705,5,59.969796
0.705,5,59.978796
0.705,5,59.981796
0.705,5,59.984796
0.705,5,59.988796
0.646,6,59.992796
0.705,5,59.996796
0.705,5,59.999796
0.705,5,60.003796
0.705,5,60.008796
0.705,5,60.013845
0.705,5,60.018845
0.646,6,60.025885
0.705,5,60.028884
0.705,5,60.032884
0.705,5,60.037883
0.705,5,60.040883
0.705,5,60.045103
0.705,5,60.048103
0.705,5,60.05347
0.705,5,60.056596
0.587,7,60.063321
0.705,5,60.06832
0.705,5,60.07332
0.705,5,60.07832
0.705,5,60.08932
0.705,5,60.09332
0.646,6,60.09632
0.587,7,60.10232
0.705,5,60.10532
0.705,5,60.11032
0.705,5,60.11432
0.705,5,60.11732
0.705,5,60.12132
0.705,5,60.126378
0.705,5,60.129376
0.705,5,60.134375
0.705,5,60.139375
0.705,5,60.146436
0.705,5,60.151436
0.705,5,60.156436
0.705,5,60.161572
0.705,5,60.168572
0.705,5,60.173572
0.705,5,60.178572
0.705,5,60.183572
0.705,5,60.190572
0.705,5,60.198694
0.705,5,60.203695
0.705,5,60.208695
0.705,5,60.216694
0.705,5,60.221694
0.705,5,60.226694
0.705,5,60.231747
0.705,5,60.238747
0.705,5,60.243887
0.705,5,60.248887
0.705,5,60.253887
0.705,5,60.260998
0.705,5,60.263998
0.587,7,60.268997
0.705,5,60.272996
0.646,6,60.275997
0.646,6,60.280997
0.705,5,60.284996
0.646,6,60.290996
0.705,5,60.297042
0.705,5,60.302042
0.705,5,60.31019
0.705,5,60.31819
0.705,5,60.323189
0.705,5,60.32819
0.705,5,60.333189
0.705,5,60.338189
0.705,5,60.341189
0.646,6,60.344247
0.705,5,60.348246
0.705,5,60.352246
0.705,5,60.355246
0.705,5,60.359387
0.705,5,60.364387
0.705,5,60.367387
0.646,6,60.371386
0.587,7,60.376386
0.705,5,60.380386
0.705,5,60.385386
0.705,5,60.388387
0.705,5,60.392386
0.705,5,60.395508
0.705,5,60.401508
0.646,6,60.406507
0.587,7,60.417672
0.705,5,60.422673
0.646,6,60.430672
0.705,5,60.435673
0.705,5,60.440672
0.705,5,60.445724
0.705,5,60.452725
0.705,5,60.457724
0.705,5,60.462889
0.705,5,60.467889
0.705,5,60.475889
0.705,5,60.480889
0.705,5,60.484889
0.705,5,60.489889
0.705,5,60.498011
0.705,5,60.503011
0.705,5,60.506016
0.705,5,60.510156
0.705,5,60.514157
0.705,5,60.518156
0.705,5,60.521157
0.705,5,60.528219
0.705,5,60.534218
0.705,5,60.538217
0.705,5,60.542215
0.705,5,60.545215
0.705,5,60.550215
0.705,5,60.555215
0.705,5,60.558215
0.705,5,60.562359
0.646,6,60.568359
0.705,5,60.571358
0.705,5,60.575358
0.705,5,60.580358
0.705,5,60.583358
0.705,5,60.587358
0.705,5,60.591358
0.705,5,60.596472
0.705,5,60.600472
0.705,5,60.603471
0.646,6,60.609554
0.705,5,60.612554
0.705,5,60.616553
0.587,7,60.624552
0.705,5,60.629601
0.646,6,60.6396
0.528,8,60.6466
0.705,5,60.6496
0.705,5,60.6526
0.646,6,60.6566
0.705,5,60.6596
0.705,5,60.6626
0.705,5,60.6666
0.705,5,60.6736
0.705,5,60.6786
0.705,5,60.6836
0.705,5,60.6886
0.705,5,60.696759
0.646,6,60.701759
0.705,5,60.706759
0.705,5,60.714808
0.705,5,60.718808
0.705,5,60.722807
0.705,5,60.72687
0.587,7,60.732873
0.705,5,60.735872
0.705,5,60.740873
0.705,5,60.74994
0.705,5,60.75494
0.646,6,60.76294
0.705,5,60.768404
0.705,5,60.77342
0.587,7,60.781435
0.705,5,60.786435
0.705,5,60.791436
0.705,5,60.798632
0.646,6,60.803631
0.587,7,60.811691
0.587,7,60.820691
0.705,5,60.82569
0.705,5,60.82875
0.528,8,60.835749
0.705,5,60.839749
0.705,5,60.844831
0.705,5,60.847831
0.705,5,60.851829
0.705,5,60.855828
0.705,5,60.86791
0.646,6,60.87291
0.587,7,60.87791
0.469,9,60.884913
0.705,5,60.887912
0.705,5,60.892985
0.705,5,60.896984
0.705,5,60.899984
0.705,5,60.903984
0.705,5,60.908984
0.705,5,60.913046
0.705,5,60.916046
0.587,7,60.922045
0.705,5,60.9261
0.705,5,60.929099
0.705,5,60.934099
0.705,5,60.939097
0.705,5,60.944214
0.705,5,60.949214
0.646,6,60.957214
0.646,6,60.961266
0.705,5,60.971265
0.705,5,60.977265
0.705,5,60.982266
0.705,5,60.986265
0.646,6,60.991265
0.705,5,60.994265
0.705,5,60.997265
0.705,5,61.002266
0.705,5,61.006265
0.705,5,61.009478
0.705,5,61.013477
0.705,5,61.018477
0.646,6,61.022477
0.646,6,61.027525
0.705,5,61.031529
0.646,6,61.035529
0.705,5,61.040528
0.587,7,61.046604
0.705,5,61.054602
0.705,5,61.059675
0.705,5,61.064672
0.705,5,61.069672
0.705,5,61.077672
0.705,5,61.086673
0.646,6,61.091673
0.705,5,61.099672
0.705,5,61.104672
0.705,5,61.109672
0.705,5,61.114814
0.705,5,61.119815
0.705,5,61.123814
0.705,5,61.127875
0.646,6,61.132875
0.705,5,61.136875
0.646,6,61.139875
0.587,7,61.145925
0.705,5,61.150925
0.705,5,61.158924
0.587,7,61.164037
0.528,8,61.173038
0.705,5,61.180037
0.705,5,61.185037
0.587,7,61.193036
0.705,5,61.197101
0.705,5,61.2001
0.705,5,61.202101
0.646,6,61.208101
0.705,5,61.211101
0.705,5,61.214101
0.705,5,61.2191
0.646,6,61.223101
0.705,5,61.226155
0.705,5,61.231155
0.705,5,61.235155
0.705,5,61.239154
0.646,6,61.247321
0.705,5,61.252321
0.705,5,61.25732
0.705,5,61.262431
0.705,5,61.270429
0.587,7,61.275429
0.705,5,61.283429
0.646,6,61.288429
0.705,5,61.293633
0.705,5,61.303631
0.705,5,61.308631
0.705,5,61.312631
0.705,5,61.316631
0.705,5,61.324631
0.646,6,61.329692
0.705,5,61.334691
0.705,5,61.342865
0.705,5,61.347864
0.705,5,61.352863
0.705,5,61.357864
0.705,5,61.364976
0.705,5,61.369976
0.705,5,61.374976
0.705,5,61.379976
0.705,5,61.386976
0.646,6,61.393024
0.705,5,61.397518
0.646,6,61.403895
0.587,7,61.408898
0.705,5,61.416021
0.705,5,61.423019
0.705,5,61.429019
0.646,6,61.439019
0.705,5,61.445089
0.646,6,61.454089
0.705,5,61.459089
0.705,5,61.465217
0.646,6,61.472217
0.705,5,61.476217
0.587,7,61.482216
0.705,5,61.486216
0.587,7,61.493216
0.705,5,61.498341
0.705,5,61.50334
0.587,7,61.511381
0.705,5,61.516382
0.587,7,61.528381
0.587,7,61.536382
0.705,5,61.541381
0.705,5,61.546381
0.705,5,61.551382
0.705,5,61.559381
0.705,5,61.56447
0.705,5,61.569468
0.705,5,61.574469
0.705,5,61.581469
0.705,5,61.586469
0.705,5,61.591469
0.705,5,61.594529
0.705,5,61.59953
0.705,5,61.603531
0.587,7,61.609715
0.705,5,61.612715
0.705,5,61.615708
0.705,5,61.619707
0.528,8,61.625707
0.646,6,61.634777
0.705,5,61.638777
0.705,5,61.641778
0.469,9,61.650777
0.646,6,61.653777
0.705,5,61.657777
0.705,5,61.662777
0.705,5,61.665777
0.705,5,61.669777
0.705,5,61.671777
0.705,5,61.676777
0.705,5,61.679777
0.705,5,61.683777
0.705,5,61.688777
0.705,5,61.695962
0.705,5,61.698962
0.705,5,61.702962
0.705,5,61.705961
0.705,5,61.711018
0.705,5,61.715017
0.646,6,61.719017
0.705,5,61.724017
0.705,5,61.727062
0.705,5,61.732061
0.705,5,61.737061
0.705,5,61.74718
0.646,6,61.75318
0.705,5,61.758179
0.705,5,61.766178
0.705,5,61.771178
0.646,6,61.776178
0.587,7,61.784178
0.705,5,61.789179
0.705,5,61.796228
0.705,5,61.801227
0.705,5,61.806227
0.705,5,61.811277
0.705,5,61.818284
0.646,6,61.821283
0.705,5,61.82428
0.705,5,61.829422
0.705,5,61.832422
0.646,6,61.835422
0.646,6,61.840419
0.705,5,61.843572
0.705,5,61.846572
0.705,5,61.850573
0.705,5,61.858566
0.646,6,61.863623
0.646,6,61.871623
0.705,5,61.876622
0.705,5,61.881623
0.705,5,61.887623
0.705,5,61.890622
0.646,6,61.893622
0.705,5,61.898623
0.705,5,61.902623
0.705,5,61.905622
0.705,5,61.909676
0.705,5,61.914674
0.705,5,61.919673
0.705,5,61.924673
0.705,5,61.929853
0.705,5,61.936852
0.705,5,61.941852
0.705,5,61.946966
0.705,5,61.951966
0.705,5,61.958966
0.705,5,61.96607
0.646,6,61.972071
0.587,7,61.977071
0.705,5,61.980071
0.705,5,61.984071
0.705,5,61.987071
0.705,5,61.991071
0.705,5,61.996265
0.705,5,62.003265
0.705,5,62.008265
0.646,6,62.012378
0.587,7,62.018378
0.705,5,62.021378
0.646,6,62.027499
0.705,5,62.030499
0.587,7,62.036499
0.705,5,62.0405
0.705,5,62.044614
0.705,5,62.051614
0.705,5,62.056615
0.528,8,62.062677
0.587,7,62.068676
0.705,5,62.071677
0.587,7,62.082677
0.705,5,62.087677
0.705,5,62.091676
0.705,5,62.094676
0.646,6,62.098676
0.705,5,62.101676
0.705,5,62.104676
0.646,6,62.110724
0.646,6,62.116724
0.646,6,62.123724
0.705,5,62.126841
0.646,6,62.131841
0.705,5,62.13484
0.705,5,62.13884
0.705,5,62.14184
0.705,5,62.146885
0.705,5,62.149885
0.705,5,62.153885
0.705,5,62.156884
0.646,6,62.162004
0.705,5,62.165003
0.705,5,62.169003
0.705,5,62.174002
0.705,5,62.177002
0.705,5,62.180002
0.705,5,62.184002
0.646,6,62.193101
0.705,5,62.1971
0.646,6,62.202101
0.646,6,62.206099
0.705,5,62.2091
0.705,5,62.2141
0.705,5,62.218102
0.705,5,62.221102
0.705,5,62.226152
0.705,5,62.233657
0.705,5,62.238656
0.646,6,62.244213
0.705,5,62.251211
0.705,5,62.254212
0.705,5,62.257212
0.646,6,62.262364
0.705,5,62.265364
0.705,5,62.269363
0.705,5,62.272363
0.705,5,62.277868
0.705,5,62.280868
0.646,6,62.284868
0.705,5,62.289868
0.705,5,62.293912
0.705,5,62.30091
0.587,7,62.308911
0.705,5,62.312915
0.705,5,62.315914
0.646,6,62.323914
0.705,5,62.329546
0.705,5,62.334546
0.705,5,62.34205
0.705,5,62.3471
0.705,5,62.352099
0.705,5,62.3571
0.587,7,62.363162
0.705,5,62.367162
0.528,8,62.372162
0.705,5,62.378162
0.587,7,62.382162
0.705,5,62.387162
0.705,5,62.390162
0.705,5,62.395322
0.705,5,62.400321
0.705,5,62.410433
0.705,5,62.415433
0.705,5,62.418433
0.705,5,62.421433
0.646,6,62.425433
0.705,5,62.428433
0.705,5,62.431433
0.646,6,62.437433
0.705,5,62.441432
0.705,5,62.446544
0.705,5,62.453544
0.646,6,62.458543
0.705,5,62.463691
0.705,5,62.47169
0.705,5,62.475694
0.705,5,62.478693
0.646,6,62.484694
0.705,5,62.488693
0.587,7,62.494881
0.587,7,62.50088
0.705,5,62.507879
0.705,5,62.513006
0.705,5,62.520005
0.705,5,62.525006
0.705,5,62.532047
0.705,5,62.537046
0.705,5,62.543046
0.705,5,62.548046
0.705,5,62.555046
0.705,5,62.560048
0.705,5,62.565046
0.705,5,62.570046
0.646,6,62.578046
0.705,5,62.583046
0.705,5,62.588046
0.705,5,62.595187
0.587,7,62.600185
0.705,5,62.608185
0.705,5,62.612315
0.646,6,62.618315
0.705,5,62.625315
0.646,6,62.633434
0.705,5,62.636434
0.705,5,62.640434
0.705,5,62.644434
0.705,5,62.647434
0.705,5,62.652434
0.705,5,62.660514
0.705,5,62.665514
0.705,5,62.671514
0.705,5,62.676514
0.705,5,62.684514
0.705,5,62.688514
0.705,5,62.69358
0.705,5,62.698581
0.705,5,62.70658
0.705,5,62.711629
0.705,5,62.716629
0.705,5,62.721629
0.705,5,62.730015
0.705,5,62.735029
0.705,5,62.743111
0.705,5,62.748112
0.705,5,62.75311
0.705,5,62.757112
0.705,5,62.761111
0.705,5,62.764112
0.705,5,62.770113
0.705,5,62.773111
0.705,5,62.777111
0.705,5,62.78111
0.705,5,62.786113
0.646,6,62.790109
0.646,6,62.796177
0.705,5,62.800177
0.705,5,62.803176
0.705,5,62.807175
0.587,7,62.813239
0.705,5,62.816239
0.646,6,62.823237
0.705,5,62.828299
0.705,5,62.833297
0.705,5,62.841302
0.646,6,62.846406
0.705,5,62.853408
0.705,5,62.859405
0.705,5,62.862405
0.705,5,62.865405
0.705,5,62.868405
0.705,5,62.874405
0.705,5,62.877405
0.646,6,62.881405
0.587,7,62.889405
0.705,5,62.894711
0.705,5,62.90271
0.705,5,62.90771
0.705,5,62.912765
0.705,5,62.918765
0.705,5,62.92581
0.705,5,62.931809
0.646,6,62.936809
0.705,5,62.94486
0.705,5,62.949858
0.705,5,62.954858
0.705,5,62.959911
0.705,5,62.969909
0.705,5,62.97491
0.705,5,62.979909
0.705,5,62.98491
0.705,5,62.992909
0.705,5,62.997909
0.705,5,63.003909
0.646,6,63.010985
0.705,5,63.015983
0.587,7,63.023983
0.705,5,63.027143
0.705,5,63.030142
0.646,6,63.035143
0.705,5,63.038142
0.705,5,63.042145
0.705,5,63.045353
0.705,5,63.049353
0.705,5,63.052352
0.705,5,63.056348
0.705,5,63.059428
0.705,5,63.064425
0.587,7,63.067429
0.705,5,63.077422
0.705,5,63.082422
0.705,5,63.087422
0.705,5,63.092422
0.705,5,63.100422
0.705,5,63.105422
0.646,6,63.11048
0.587,7,63.119479
0.646,6,63.126528
0.705,5,63.131527
0.705,5,63.135527
0.705,5,63.138526
0.705,5,63.14361
0.646,6,63.147609
0.705,5,63.151608
0.705,5,63.156608
0.705,5,63.159737
0.705,5,63.163736
0.705,5,63.166735
0.705,5,63.171735
0.646,6,63.175735
0.705,5,63.178735
0.705,5,63.188735
0.646,6,63.193735
0.705,5,63.196735
0.646,6,63.201735
0.705,5,63.204735
0.705,5,63.207735
0.705,5,63.211735
0.646,6,63.214735
0.705,5,63.217735
0.705,5,63.222735
0.705,5,63.225871
0.705,5,63.228871
0.705,5,63.23287
0.705,5,63.23787
0.705,5,63.241869
0.705,5,63.245024
0.705,5,63.248024
0.705,5,63.252023
0.705,5,63.255023
0.705,5,63.258024
0.705,5,63.261198
0.705,5,63.267197
0.705,5,63.270197
0.528,8,63.277199
0.646,6,63.280198
0.705,5,63.286198
0.587,7,63.289198
0.705,5,63.300291
0.705,5,63.305291
0.705,5,63.310291
0.705,5,63.315291
0.705,5,63.322291
0.705,5,63.328094
0.705,5,63.333117
0.646,6,63.340622
0.705,5,63.345699
0.705,5,63.349699
0.705,5,63.354699
0.587,7,63.362742
0.646,6,63.370742
0.705,5,63.375741
0.705,5,63.380741
0.705,5,63.382741
0.705,5,63.387742
0.705,5,63.390742
0.646,6,63.393952
0.705,5,63.398951
0.646,6,63.402951
0.705,5,63.41009
0.705,5,63.418088
0.646,6,63.423092
0.587,7,63.431088
0.705,5,63.440093
0.587,7,63.446093
0.705,5,63.452089
0.705,5,63.458088
0.705,5,63.465264
0.705,5,63.470263
0.705,5,63.475263
0.646,6,63.482263
0.705,5,63.487263
0.705,5,63.492263
0.705,5,63.497323
0.705,5,63.505323
0.705,5,63.510388
0.705,5,63.519387
0.705,5,63.524387
0.705,5,63.529387
0.705,5,63.533387
0.705,5,63.536387
0.646,6,63.54245
0.646,6,63.54645
0.705,5,63.54945
0.705,5,63.55445
0.705,5,63.55845
0.705,5,63.561504
0.705,5,63.565505
0.646,6,63.570504
0.646,6,63.574504
0.705,5,63.579504
0.646,6,63.584504
0.705,5,63.589504
0.705,5,63.595562
0.705,5,63.599561
0.705,5,63.602561
0.705,5,63.606561
0.705,5,63.611619
0.705,5,63.615619
0.705,5,63.618619
0.705,5,63.62262
0.705,5,63.630663
0.646,6,63.634663
0.587,7,63.639663
0.705,5,63.642663
0.646,6,63.649662
0.646,6,63.654663
0.705,5,63.660727
0.705,5,63.667727
0.705,5,63.672726
0.705,5,63.677726
0.528,8,63.686726
0.587,7,63.694769
0.705,5,63.698769
0.705,5,63.703769
0.646,6,63.711953
0.705,5,63.716953
0.705,5,63.721951
0.646,6,63.730045
0.705,5,63.735044
0.705,5,63.741044
0.705,5,63.747045
0.705,5,63.750045
0.705,5,63.756044
0.705,5,63.76212
0.646,6,63.770118
0.705,5,63.775118
0.705,5,63.780118
0.705,5,63.787118
0.705,5,63.792118
0.705,5,63.797165
0.705,5,63.802164
0.646,6,63.810211
0.705,5,63.81521
0.705,5,63.82021
0.705,5,63.827326
0.705,5,63.832325
0.587,7,63.837325
0.705,5,63.840325
0.705,5,63.843375
0.646,6,63.851374
0.646,6,63.857374
0.705,5,63.862374
0.587,7,63.870373
0.528,8,63.879374
0.705,5,63.884374
0.587,7,63.891374
0.705,5,63.897496
0.705,5,63.904495
0.705,5,63.909545
0.705,5,63.914544
0.705,5,63.919544
0.705,5,63.926698
0.705,5,63.931696
0.705,5,63.936696
0.705,5,63.939702
0.705,5,63.945834
0.705,5,63.950834
0.705,5,63.955834
0.705,5,63.963906
0.705,5,63.969906
0.705,5,63.972906
0.646,6,63.975908
0.705,5,63.981909
0.705,5,63.984909
0.705,5,63.988909
0.705,5,63.991905
0.705,5,63.997905
0.705,5,64.000905
0.646,6,64.004905
0.587,7,64.011139
0.705,5,64.014139
0.705,5,64.019139
0.705,5,64.023138
0.705,5,64.026267
0.705,5,64.030265
0.587,7,64.035266
0.528,8,64.041264
0.705,5,64.044517
0.705,5,64.049518
0.705,5,64.053516
0.587,7,64.060644
0.646,6,64.065644
0.705,5,64.072644
0.705,5,64.07765
0.705,5,64.08065
0.587,7,64.086647
0.705,5,64.089647
0.705,5,64.093646
0.705,5,64.096647
0.587,7,64.102647
0.705,5,64.105647
0.705,5,64.110713
0.705,5,64.113712
0.705,5,64.116712
0.587,7,64.121713
0.705,5,64.124713
0.705,5,64.129771
0.705,5,64.13677
0.646,6,64.14177
0.705,5,64.146823
0.705,5,64.154926
0.705,5,64.159514
0.646,6,64.164644
0.705,5,64.171643
0.705,5,64.176644
0.705,5,64.183643
0.705,5,64.188643
0.705,5,64.194643
0.705,5,64.197644
0.587,7,64.203643
0.705,5,64.206643
0.705,5,64.210694
0.705,5,64.213693
0.705,5,64.218693
0.705,5,64.223693
0.705,5,64.228736
0.705,5,64.233736
0.705,5,64.241736
0.705,5,64.246883
0.705,5,64.250883
0.705,5,64.255883
0.705,5,64.263924
0.705,5,64.267924
0.705,5,64.272924
0.705,5,64.277923
0.646,6,64.285923
0.705,5,64.292922
0.705,5,64.298048
0.705,5,64.303048
0.705,5,64.306048
0.705,5,64.309048
0.705,5,64.312047
0.705,5,64.317047
0.705,5,64.320048
0.705,5,64.323047
0.646,6,64.327172
0.587,7,64.331171
0.705,5,64.335171
0.705,5,64.338171
0.705,5,64.341171
0.705,5,64.345304
0.646,6,64.350304
0.646,6,64.355304
0.705,5,64.363458
0.705,5,64.368457
0.705,5,64.372457
0.705,5,64.375456
0.705,5,64.380457
0.705,5,64.384457
0.705,5,64.387456
0.705,5,64.391457
0.705,5,64.395571
0.705,5,64.399571
0.646,6,64.406571
0.705,5,64.41157
0.705,5,64.41457
0.705,5,64.417569
0.705,5,64.41957
0.705,5,64.42457
0.705,5,64.42757
0.587,7,64.43257
0.646,6,64.43557
0.705,5,64.439569
0.705,5,64.444627
0.705,5,64.447627
0.705,5,64.450627
0.705,5,64.453627
0.705,5,64.458627
0.705,5,64.461769
0.705,5,64.464768
0.646,6,64.469769
0.646,6,64.473769
0.705,5,64.476769
0.646,6,64.482769
0.705,5,64.487769
0.587,7,64.494812
0.705,5,64.498815
0.705,5,64.501815
0.705,5,64.506815
0.705,5,64.514989
0.587,7,64.521989
0.705,5,64.52499
0.705,5,64.52799
0.705,5,64.530989
0.705,5,64.53599
0.705,5,64.538989
0.705,5,64.541989
0.705,5,64.546047
0.705,5,64.551048
0.646,6,64.554048
0.705,5,64.558047
0.705,5,64.563222
0.705,5,64.567221
0.705,5,64.570221
0.587,7,64.57722
0.705,5,64.58022
0.705,5,64.58322
0.705,5,64.58722
0.705,5,64.59122
0.705,5,64.595397
0.646,6,64.603395
0.705,5,64.608394
0.587,7,64.618466
0.705,5,64.626533
0.705,5,64.630532
0.705,5,64.633532
0.705,5,64.639531
0.705,5,64.642531
0.705,5,64.646531
0.705,5,64.649531
0.705,5,64.654531
0.705,5,64.658531
0.705,5,64.661591
0.705,5,64.664591
0.705,5,64.66959
0.646,6,64.673172
0.705,5,64.677899
0.705,5,64.68241
0.705,5,64.68641
0.705,5,64.69041
0.646,6,64.698464
0.705,5,64.703463
0.705,5,64.708463
0.646,6,64.716522
0.646,6,64.721521
0.705,5,64.726576
0.705,5,64.739574
0.705,5,64.745575
0.705,5,64.750573
0.705,5,64.755574
0.705,5,64.762636
0.705,5,64.765635
0.705,5,64.769634
0.705,5,64.772635
0.705,5,64.777635
0.705,5,64.780635
0.705,5,64.783635
0.705,5,64.786634
0.705,5,64.792697
0.705,5,64.796695
0.705,5,64.799695
0.705,5,64.803695
0.705,5,64.811754
0.705,5,64.817754
0.705,5,64.822754
0.705,5,64.827953
0.705,5,64.832952
0.705,5,64.836951
0.705,5,64.840951
0.705,5,64.850035
0.705,5,64.858035
0.528,8,64.866035
0.705,5,64.871035
0.646,6,64.876034
0.705,5,64.884034
0.705,5,64.889035
0.705,5,64.894232
0.705,5,64.899231
0.646,6,64.907231
0.705,5,64.912281
0.705,5,64.917281
0.705,5,64.922281
0.705,5,64.926334
0.646,6,64.929333
0.705,5,64.935333
0.705,5,64.938333
0.646,6,64.94239
0.705,5,64.94839
0.705,5,64.95139
0.705,5,64.959388
0.587,7,64.964389
0.587,7,64.970389
0.705,5,64.973389
0.646,6,64.979389
0.646,6,64.986388
0.587,7,64.993443
0.705,5,64.997442
0.646,6,65.001441
0.705,5,65.006441
0.705,5,65.009506
0.705,5,65.013505
0.646,6,65.018507
0.646,6,65.022506
0.646,6,65.0276
0.705,5,65.0306
0.646,6,65.034596
0.705,5,65.039597
0.646,6,65.04268
0.705,5,65.047674
0.705,5,65.052674
0.705,5,65.056673
0.705,5,65.059733
0.646,6,65.071731
0.705,5,65.075732
0.705,5,65.078732
0.705,5,65.081731
0.705,5,65.086731
0.705,5,65.090731
0.705,5,65.093783
0.705,5,65.097781
0.705,5,65.102781
0.646,6,65.106781
0.646,6,65.111899
0.705,5,65.115899
0.705,5,65.120899
