episode,reward,length
958,91.756457,93
959,14.94091,16
960,91.704822,93
961,91.726413,93
962,15.013938,16
963,44.86926,46
964,92.65319,94
965,89.692776,91
966,89.719171,91
967,98.671602,100
968,96.600274,98
969,220.488195,222
970,260.277974,262
971,105.631335,107
972,93.671148,95
973,100.719916,102
974,100.825593,102
975,20.993304,22
976,16.968917,18
977,99.766473,101
978,131.331109,133
979,249.94154,253
980,262.414418,265
981,291.92628,294
982,110.542557,112
983,91.645683,93
984,22.928516,24
985,91.66536,93
986,99.705972,101
987,116.662574,118
988,98.654452,100
989,89.751389,91
990,93.734687,95
991,101.596467,103
992,94.677946,96
993,81.734416,83
994,162.561642,164
995,127.579678,129
996,87.811536,89
997,50.908612,52
998,33.957527,35
999,97.613933,99
1000,12.045754,13
1001,96.583749,98
1002,26.923668,28
1003,36.863023,38
1004,95.635588,97
1005,93.615852,95
1006,13.071977,14
1007,103.730559,105
1008,183.394075,185
1009,88.716277,90
1010,87.762532,89
1011,16.996653,18
1012,84.843987,86
1013,114.593054,116
1014,124.498261,126
1015,13.072498,14
1016,88.767336,90
1017,83.77885,85
1018,39.840083,41
1019,89.681019,91
1020,92.726102,94
1021,94.661109,96
1022,165.430758,167
1023,134.372024,136
1024,101.554182,103
1025,103.60767,105
1026,97.618509,99
1027,93.659489,95
1028,99.650174,101
1029,199.998363,202
1030,158.339087,160
1031,456.089846,459
1032,296.712422,299
1033,228.459555,231
1034,24.931417,26
1035,20.941909,22
1036,111.569597,113
1037,38.888033,40
1038,132.460022,134
1039,122.43605,124
1040,236.003346,239
1041,94.679336,96
1042,35.906161,37
1043,37.863076,39
1044,12.986946,14
1045,104.691384,106
1046,99.718474,101
1047,104.71405,106
1048,142.347005,144
1049,134.426751,136
1050,55.908942,57
1051,27.967946,29
1052,85.856541,87
1053,159.476622,161
1054,96.725156,98
1055,12.004958,13
1056,116.49324,118
1057,156.186985,158
1058,12.957954,14
1059,143.220347,145
1060,140.309334,142
1061,101.595063,103
1062,101.615632,103
1063,167.150438,169
1064,144.411934,146
1065,12.010546,13
1066,15.003802,16
1067,26.900358,28
1068,22.97183,24
1069,88.817981,90
1070,25.936399,27
1071,115.520899,117
1072,197.336135,199
1073,158.147664,160
1074,202.098283,204
1075,197.733877,200
1076,131.432326,133
1077,130.626541,132
1078,22.894844,24
1079,154.733587,156
1080,11.064508,12
1081,12.046627,13
1082,85.751819,87
1083,85.793159,87
1084,255.975209,258
1085,285.960108,288
1086,83.859722,85
1087,81.860774,83
1088,82.841102,84
1089,12.031146,13
1090,86.701548,88
1091,87.7563,89
1092,24.991416,26
1093,111.567586,113
1094,117.388376,119
1095,105.535685,107
1096,79.66397,81
1097,87.74019,89
1098,497.350744,500
1099,64.84437,66
1100,113.691011,115
1101,115.62124,117
1102,497.949993,500
1103,93.630912,95
1104,91.638723,93
1105,87.695899,89
1106,10.041816,11
1107,157.136068,159
1108,147.256979,149
1109,113.640227,115
1110,13.058398,14
1111,15.974919,17
1112,12.997184,14
1113,32.849796,34
1114,16.041031,17
1115,83.844727,85
1116,14.034743,15
1117,86.79871,88
1118,101.784292,103
1119,14.963734,16
1120,23.937731,25
1121,10.047014,11
1122,98.765567,100
1123,320.858296,323
1124,14.999612,16
1125,80.89989,82
1126,12.040851,13
1127,17.053792,18
1128,84.768259,86
1129,108.623374,110
1130,252.120557,254
1131,319.825484,322
1132,111.686807,113
1133,134.399595,136
1134,130.423024,132
1135,298.877294,301
1136,181.359695,183
1137,90.728723,92
1138,11.00021,12
1139,20.032425,21
1140,88.737901,90
1141,497.346269,500
1142,497.047255,500
1143,130.464179,132
1144,91.78221,93
1145,43.835797,45
1146,90.695319,92
1147,138.335928,140
1148,140.168279,142
1149,101.555444,103
1150,102.620208,104
1151,236.758645,239
1152,172.262264,174
1153,10.063931,11
1154,402.349456,405
1155,185.209669,187
1156,15.039629,16
1157,320.705546,324
1158,108.545168,110
1159,133.728307,135
1160,86.791308,88
1161,93.734784,95
1162,194.685192,197
1163,104.651787,106
1164,315.28588,318
1165,12.952435,14
1166,87.780538,89
1167,357.651622,360
1168,113.609353,115
1169,11.955495,13
1170,107.532714,109
1171,27.897651,29
1172,12.02871,13
1173,10.981891,12
1174,13.964697,15
1175,93.704859,95
1176,17.954464,19
1177,91.695106,93
1178,38.915319,40
1179,83.807245,85
1180,15.021252,16
1181,92.678029,94
1182,28.921464,30
1183,36.898739,38
1184,95.636481,97
1185,35.933972,37
1186,124.52305,126
1187,497.04583,500
1188,36.868303,38
1189,86.721758,88
1190,93.631221,95
1191,101.61017,103
1192,300.694162,303
1193,95.721696,97
1194,26.981287,28
1195,34.872193,36
1196,22.983774,24
1197,29.886357,31
1198,24.917535,26
1199,23.90169,25
1200,22.902105,24
1201,119.576806,121
1202,113.624283,115
1203,258.141217,260
1204,96.658801,98
1205,96.617957,98
1206,95.630914,97
1207,34.844491,36
1208,86.767398,88
1209,29.932688,31
1210,33.839988,35
1211,29.947184,31
1212,118.451671,120
1213,122.463985,124
1214,396.510481,400
1215,119.416544,121
1216,103.581132,105
1217,11.025296,12
1218,96.687746,98
1219,90.713366,92
1220,318.812879,321
1221,109.589926,111
1222,103.63814,105
1223,86.790199,88
1224,10.07588,11
1225,90.737505,92
1226,497.411911,500
1227,142.204683,144
1228,151.153611,153
1229,95.666415,97
1230,94.622488,96
1231,70.798456,72
1232,496.021067,500
1233,207.004404,209
1234,496.095721,500
1235,295.194359,298
1236,288.865269,291
1237,111.536923,113
1238,109.456419,111
1239,131.360495,133
1240,123.408712,125
1241,134.534343,136
1242,146.513803,148
1243,496.625839,500
1244,30.852425,32
1245,93.682749,95
1246,87.749033,89
1247,53.869284,55
1248,107.654214,109
1249,96.659656,98
1250,103.647392,105
1251,125.415179,127
1252,45.722844,47
1253,122.642627,124
