episode,reward,length
680,-83.699795,106
681,7.690478,142
682,-65.359034,74
683,-158.985163,94
684,-68.650432,69
685,-102.865485,100
686,-97.104354,99
687,-46.617831,83
688,-140.395443,95
689,-48.386073,73
690,-80.138182,73
691,-164.673374,121
692,-88.636153,85
693,-85.764935,91
694,-100.250259,77
695,-74.292558,73
696,-149.108357,99
697,-75.898732,63
698,-93.43079,102
699,-142.462947,113
700,-96.749453,87
701,-47.096662,80
702,-117.431096,89
703,-84.9993,104
704,-78.442015,75
705,-87.123126,75
706,-51.904708,68
707,-62.694143,75
708,-67.914658,62
709,-104.965041,114
710,-109.520836,120
711,-111.05245,64
712,-64.161651,76
713,-69.750535,110
714,-69.730395,89
715,-52.802292,92
716,-45.256725,78
717,-53.816992,83
718,-81.109133,80
719,-80.578323,76
720,-60.440226,86
721,-96.347285,96
722,-104.024423,97
723,-88.234946,112
724,-58.120179,73
725,-63.790321,80
726,-143.35761,86
727,-98.586895,94
728,-123.027187,82
729,-58.765008,70
730,-302.570611,88
731,-28.689312,72
732,-51.730406,94
733,-107.528536,58
734,-4.309891,106
735,-66.003812,103
736,-68.44114,79
737,-91.979438,92
738,-91.354886,78
739,-46.828556,63
740,-33.891685,67
741,-96.028209,87
742,-69.402608,81
743,-72.126085,94
744,-93.20788,104
745,-18.768151,68
746,-41.406751,128
747,-89.402737,75
748,-52.092666,74
749,-37.501263,142
750,-138.727695,65
751,-77.232325,97
752,-91.511497,76
753,-105.113952,83
754,8.187246,137
755,-74.247767,104
756,-68.427114,100
757,-118.914502,100
758,-131.474835,94
759,-43.705355,90
760,-177.333147,109
761,-30.436442,95
762,-97.275703,90
763,-86.983414,107
764,-41.208641,120
765,-85.624113,96
766,-99.697999,72
767,-66.490398,105
768,-37.673477,68
769,-87.929618,77
770,-124.924712,139
771,-22.281417,93
772,-73.041819,70
773,-99.556173,98
774,-73.454908,61
775,-109.330969,89
776,-60.224162,60
777,-120.423365,110
778,-132.278054,125
779,-139.269275,126
780,-128.916279,89
781,-143.072561,85
782,-28.643006,73
783,-223.960872,115
784,-49.765288,120
785,-81.316254,64
786,-93.911007,99
787,-107.096038,103
788,-65.29139,87
789,-113.819433,115
790,-73.286086,56
791,-149.554951,125
792,-88.256333,83
793,-64.42457,97
794,-92.739331,110
795,-62.262592,69
796,-145.784968,129
797,41.970166,98
798,-266.167752,131
799,-109.239726,73
800,-138.852213,76
801,-80.459596,124
802,-86.760962,65
803,-58.824273,129
804,-89.439324,67
805,-69.356145,82
806,-53.397475,96
807,-93.558533,103
808,-74.606394,101
