episode,reward,length
1325,496.686057,500
1326,495.756933,500
1327,222.391871,225
1328,495.946973,500
1329,495.991327,500
1330,495.921256,500
1331,496.075647,500
1332,33.957904,35
1333,497.034899,500
1334,11.150716,12
1335,496.588608,500
1336,245.632296,248
1337,474.338841,478
1338,496.054668,500
1339,496.134846,500
1340,495.998116,500
1341,496.3786,500
1342,496.081029,500
1343,496.178847,500
1344,152.136502,154
1345,102.845804,104
1346,34.05927,35
1347,103.850981,105
1348,496.120102,500
1349,496.084212,500
1350,495.875163,500
1351,496.150069,500
1352,496.152285,500
1353,375.538369,379
1354,496.365828,500
1355,495.930296,500
1356,133.480009,135
1357,150.347253,152
1358,111.621625,113
1359,15.133395,16
1360,170.641682,172
1361,152.337834,154
1362,496.650689,500
1363,496.17428,500
1364,130.637893,132
1365,497.247919,500
1366,41.060943,42
1367,194.221561,196
1368,496.981883,500
1369,495.702651,500
1370,223.932526,226
1371,496.135844,500
1372,496.144768,500
1373,415.206605,418
1374,495.652633,500
1375,466.980885,471
1376,165.046066,167
1377,175.08511,177
1378,97.833053,99
1379,95.582265,97
1380,93.496647,95
1381,371.984814,375
1382,24.960261,26
1383,125.517898,127
1384,496.000734,500
1385,64.857781,66
1386,110.891912,112
1387,20.021612,21
1388,35.958605,37
1389,112.726046,114
1390,40.00097,41
1391,140.579994,142
1392,435.74493,439
1393,102.758025,104
1394,33.106128,34
1395,23.179619,24
1396,20.184255,21
1397,15.034601,16
1398,32.136072,33
1399,26.066966,27
1400,20.109057,21
1401,21.037178,22
1402,30.139044,31
1403,317.139427,320
1404,148.922569,151
1405,184.003204,186
1406,257.153587,259
1407,488.426258,493
1408,153.252093,155
1409,152.267481,154
1410,139.360171,141
1411,146.22387,148
1412,287.258196,290
1413,184.25363,186
1414,227.765741,229
1415,345.646501,349
1416,304.445828,306
1417,11.193289,12
1418,26.170918,27
1419,358.986706,362
1420,130.638074,132
1421,143.45708,145
1422,31.991406,33
1423,16.985606,18
1424,164.204003,166
1425,153.264723,155
1426,148.485328,150
1427,150.255029,152
1428,181.40469,183
1429,36.187691,37
1430,30.972526,32
1431,34.06595,35
1432,28.059574,29
1433,103.975629,105
1434,118.607962,120
1435,34.152404,35
1436,161.339167,163
1437,496.318597,500
1438,202.887291,205
1439,132.491553,134
1440,23.111929,24
1441,130.628119,132
1442,17.14443,18
1443,142.253232,144
1444,496.582545,500
1445,336.315543,339
1446,154.127903,156
1447,241.45029,244
1448,163.987531,166
1449,123.292192,125
1450,496.835804,500
1451,179.884597,182
1452,148.232218,150
1453,154.184677,156
1454,472.543316,476
1455,37.051219,38
1456,11.080089,12
1457,32.15379,33
1458,110.794632,112
1459,186.053838,188
1460,104.874229,106
1461,115.617576,117
1462,106.745424,108
1463,104.828502,106
1464,145.095235,147
1465,126.508205,128
1466,20.163907,21
1467,93.727841,95
1468,92.833917,94
1469,92.915796,94
1470,26.021018,27
1471,35.092702,36
1472,35.975115,37
1473,19.196526,20
1474,9.068719,10
1475,16.164131,17
1476,31.030849,32
1477,20.129745,21
1478,134.646369,136
1479,33.966591,35
1480,19.119239,20
1481,146.531279,148
1482,148.253648,150
1483,184.483409,186
1484,133.800169,135
1485,109.707902,111
1486,23.115456,24
1487,110.75304,112
1488,104.769624,106
1489,110.771016,112
1490,12.052254,13
1491,32.982886,34
1492,149.456711,151
1493,11.083961,12
1494,133.467406,135
1495,108.821644,110
1496,109.827442,111
