#{"t_start": 1778253361.7515812, "env_id": "CartPole-v1"}
r,l,t
142.287315,144,154.096876
194.049525,196,154.745311
286.96189,289,155.615504
342.86673,345,157.156124
93.725604,95,157.173232
102.653541,104,157.850773
12.025469,13,157.852773
247.167286,249,158.553396
99.606615,101,158.567456
100.559157,102,158.582456
113.652782,115,159.346486
14.049068,15,159.349484
9.036706,10,159.352484
134.312954,136,159.385484
103.590935,105,160.098987
107.561853,109,160.12211
110.496541,112,160.799292
22.973836,24,160.802291
106.627016,108,160.818291
103.652613,105,161.504972
103.643188,105,161.516974
109.580985,111,161.531973
142.409195,144,162.22642
145.36639,147,162.82777
31.002754,32,162.831825
91.796943,93,162.850825
89.772886,91,162.874825
97.705699,99,163.588333
103.609902,105,163.603837
103.686188,105,164.448385
85.839584,87,164.462449
87.78844,89,164.475448
65.835135,67,165.295434
496.950029,500,166.797194
100.573201,102,166.812194
102.627448,104,166.826194
106.627827,108,167.67951
142.185656,144,167.70051
137.346625,139,168.336359
128.506201,130,168.370424
93.618423,95,169.154495
97.647437,99,169.178543
15.042678,16,169.182544
94.71234,96,169.953079
194.189693,196,170.006223
153.372591,155,170.806455
496.121547,500,172.473635
93.664998,95,172.498701
95.713511,97,173.291818
117.600629,119,173.309817
10.063405,11,173.311958
129.615263,131,174.040181
111.705091,113,174.067233
13.947349,15,174.069233
48.783284,50,174.075233
102.622833,104,174.74957
102.495756,104,174.772686
108.615142,110,175.437435
318.156878,321,176.1735
92.679846,94,176.187498
114.630843,116,176.93115
140.345265,142,176.960149
280.2762,282,177.803665
278.731777,281,178.638402
106.518668,108,179.414702
113.415424,115,179.437756
119.457135,121,180.169137
113.546197,115,180.190137
107.506963,109,180.99106
39.93591,41,180.997118
91.647485,93,181.011118
45.898641,47,181.023118
107.539832,109,181.786849
110.437148,112,181.815906
102.597224,104,182.66019
90.849637,92,182.671259
82.853179,84,182.683257
85.837478,87,183.350198
87.781248,89,183.373199
90.74495,92,183.396237
142.485721,144,184.145705
188.932793,191,184.94592
129.390902,131,184.96792
256.992157,259,185.844048
37.881647,39,185.854048
89.721704,91,186.722396
94.627652,96,186.746539
24.895832,26,186.752539
91.687102,93,187.589678
148.480148,150,187.611318
157.204367,159,188.387932
141.338752,143,188.418036
141.274281,143,189.043182
123.433094,125,189.073288
166.098615,168,189.854434
124.344723,126,189.886497
100.562551,102,190.695462
45.858496,47,190.702462
96.587243,98,190.714462
135.372751,137,191.47785
129.386988,131,192.203476
416.428064,419,192.98082
157.591077,159,193.785545
103.542662,105,193.81267
104.687781,106,194.501245
52.79869,54,194.509245
88.752298,90,194.527245
12.003748,13,194.530397
91.84224,93,195.300568
88.777554,90,195.314569
12.967921,14,195.318568
63.749946,65,195.334571
54.788034,56,195.352631
87.753899,89,196.223528
21.912374,23,196.226528
44.892025,46,196.231528
88.85756,90,196.247576
10.092227,11,196.248575
83.816825,85,196.931999
88.786874,90,196.953996
86.793684,88,196.976996
102.58466,104,197.797412
105.521468,107,197.819548
108.638886,110,198.486607
91.727748,93,198.498669
88.71515,90,198.512667
10.99251,12,199.19594
13.018594,14,199.19894
41.918568,43,199.209939
28.921821,30,199.217939
39.946113,41,199.227939
32.893711,34,199.233939
37.928424,39,199.238939
13.975606,15,199.240939
87.733884,89,200.101948
100.682773,102,200.127994
11.05435,12,200.130994
99.66859,101,200.886137
121.548203,123,200.908137
115.62357,117,200.933388
86.714954,88,201.657912
90.760148,92,201.678912
13.028245,14,201.680912
78.835636,80,202.501359
80.686564,82,202.522358
78.767306,80,202.532358
74.74078,76,202.542358
31.921099,33,203.376058
91.837353,93,203.401121
32.907858,34,203.409121
48.813855,50,203.419121
76.836097,78,204.129829
10.037777,11,204.132829
69.826471,71,204.15394
9.96654,11,204.156945
49.900076,51,204.164074
72.784096,74,204.174074
27.999402,29,204.794554
71.781923,73,204.812664
91.856384,93,204.841712
88.843404,90,205.652173
94.742688,96,205.665292
92.760393,94,205.688291
71.745103,73,206.407055
50.80625,52,206.415055
16.943043,18,206.417055
70.769601,72,206.435055
71.749843,73,206.452165
61.813833,63,207.283054
42.911508,44,207.295055
64.887994,66,207.305054
43.906071,45,207.311054
86.762584,88,208.041528
96.6611,98,208.063684
91.765789,93,208.077684
